sep=;
type;sourcename;sourceversion;device;unit;creationdate;startdate;enddate;value
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 14:25:46 +0300;2023-11-27 13:15:50 +0300;2023-11-27 13:18:32 +0300;3.436
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 15:27:21 +0300;2023-11-27 13:18:32 +0300;2023-11-27 14:18:32 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 15:27:21 +0300;2023-11-27 14:18:32 +0300;2023-11-27 15:18:32 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 15:45:27 +0300;2023-11-27 15:18:32 +0300;2023-11-27 15:27:15 +0300;10.779
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 15:58:33 +0300;2023-11-27 15:27:15 +0300;2023-11-27 15:30:42 +0300;4.62
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 16:30:35 +0300;2023-11-27 15:30:42 +0300;2023-11-27 16:27:37 +0300;69.882
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 16:47:08 +0300;2023-11-27 16:27:37 +0300;2023-11-27 16:43:33 +0300;21.942
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 17:06:15 +0300;2023-11-27 16:43:33 +0300;2023-11-27 16:43:43 +0300;0.209
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 18:28:44 +0300;2023-11-27 16:43:43 +0300;2023-11-27 16:48:56 +0300;7
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 18:28:44 +0300;2023-11-27 16:48:56 +0300;2023-11-27 17:48:56 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 18:28:44 +0300;2023-11-27 17:48:56 +0300;2023-11-27 18:28:31 +0300;48.61
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 18:45:41 +0300;2023-11-27 18:28:31 +0300;2023-11-27 18:43:31 +0300;21.564
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 19:00:17 +0300;2023-11-27 18:43:31 +0300;2023-11-27 18:43:52 +0300;0.554
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 19:20:35 +0300;2023-11-27 18:43:52 +0300;2023-11-27 18:46:58 +0300;4.828
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 19:20:35 +0300;2023-11-27 18:46:58 +0300;2023-11-27 19:19:32 +0300;39.972
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 19:35:42 +0300;2023-11-27 19:19:32 +0300;2023-11-27 19:28:31 +0300;13.102
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 20:02:24 +0300;2023-11-27 19:28:31 +0300;2023-11-27 20:01:04 +0300;39.954
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 20:16:47 +0300;2023-11-27 20:01:04 +0300;2023-11-27 20:16:06 +0300;18.594
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 20:46:53 +0300;2023-11-27 20:16:06 +0300;2023-11-27 20:23:58 +0300;10.379
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 21:21:16 +0300;2023-11-27 20:23:58 +0300;2023-11-27 21:18:54 +0300;67.453
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 21:26:12 +0300;2023-11-27 21:18:54 +0300;2023-11-27 21:19:46 +0300;1.047
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 21:35:50 +0300;2023-11-27 21:19:46 +0300;2023-11-27 21:20:37 +0300;1.114
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 22:21:46 +0300;2023-11-27 21:20:37 +0300;2023-11-27 22:20:37 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 22:37:00 +0300;2023-11-27 22:20:44 +0300;2023-11-27 22:20:54 +0300;0.209
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 22:47:31 +0300;2023-11-27 22:20:54 +0300;2023-11-27 22:22:55 +0300;2.464
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 23:26:33 +0300;2023-11-27 22:22:55 +0300;2023-11-27 23:22:55 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-27 23:45:44 +0300;2023-11-27 23:22:55 +0300;2023-11-27 23:25:23 +0300;3.028
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 01:16:09 +0300;2023-11-27 23:25:23 +0300;2023-11-28 00:25:23 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 01:16:09 +0300;2023-11-28 00:25:23 +0300;2023-11-28 01:15:48 +0300;61.919
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 01:31:59 +0300;2023-11-28 01:15:48 +0300;2023-11-28 01:15:59 +0300;0.209
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 08:23:31 +0300;2023-11-28 01:15:59 +0300;2023-11-28 02:15:59 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 08:23:31 +0300;2023-11-28 02:15:59 +0300;2023-11-28 03:15:59 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 08:23:31 +0300;2023-11-28 03:15:59 +0300;2023-11-28 04:15:59 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 08:23:31 +0300;2023-11-28 04:15:59 +0300;2023-11-28 05:15:59 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 08:23:31 +0300;2023-11-28 05:15:59 +0300;2023-11-28 06:15:59 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 08:23:31 +0300;2023-11-28 06:15:59 +0300;2023-11-28 07:15:59 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 08:23:31 +0300;2023-11-28 07:15:59 +0300;2023-11-28 08:15:59 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 08:38:02 +0300;2023-11-28 08:15:59 +0300;2023-11-28 08:22:22 +0300;7.976
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 09:08:40 +0300;2023-11-28 08:22:22 +0300;2023-11-28 09:07:19 +0300;55.192
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 09:23:29 +0300;2023-11-28 09:07:19 +0300;2023-11-28 09:07:29 +0300;0.209
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 09:32:15 +0300;2023-11-28 09:07:29 +0300;2023-11-28 09:30:54 +0300;28.751
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 09:47:05 +0300;2023-11-28 09:30:54 +0300;2023-11-28 09:31:05 +0300;0.209
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 10:00:17 +0300;2023-11-28 09:31:05 +0300;2023-11-28 09:57:00 +0300;31.828
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 10:13:13 +0300;2023-11-28 09:57:00 +0300;2023-11-28 10:04:14 +0300;9.203
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 10:40:50 +0300;2023-11-28 10:04:14 +0300;2023-11-28 10:39:34 +0300;43.393
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 11:00:13 +0300;2023-11-28 10:39:34 +0300;2023-11-28 10:39:44 +0300;0.277
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 11:08:45 +0300;2023-11-28 10:39:44 +0300;2023-11-28 10:52:31 +0300;17.003
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 11:37:05 +0300;2023-11-28 10:52:31 +0300;2023-11-28 11:33:49 +0300;50.716
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 11:49:04 +0300;2023-11-28 11:33:49 +0300;2023-11-28 11:34:00 +0300;0.277
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 12:19:33 +0300;2023-11-28 11:34:00 +0300;2023-11-28 11:38:14 +0300;5.794
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 12:37:01 +0300;2023-11-28 11:38:14 +0300;2023-11-28 12:35:54 +0300;70.809
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 12:54:26 +0300;2023-11-28 12:35:54 +0300;2023-11-28 12:45:19 +0300;14.186
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 13:04:26 +0300;2023-11-28 12:45:19 +0300;2023-11-28 13:02:11 +0300;20.689
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 13:20:30 +0300;2023-11-28 13:02:11 +0300;2023-11-28 13:02:21 +0300;0.209
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 13:24:43 +0300;2023-11-28 13:02:21 +0300;2023-11-28 13:20:22 +0300;22.805
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 13:38:04 +0300;2023-11-28 13:20:22 +0300;2023-11-28 13:21:24 +0300;1.254
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 13:44:23 +0300;2023-11-28 13:21:24 +0300;2023-11-28 13:44:10 +0300;27.952
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 14:00:28 +0300;2023-11-28 13:44:10 +0300;2023-11-28 13:44:20 +0300;0.209
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 14:03:31 +0300;2023-11-28 13:44:20 +0300;2023-11-28 13:59:23 +0300;19.808
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 14:19:44 +0300;2023-11-28 13:59:23 +0300;2023-11-28 13:59:33 +0300;0.277
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 14:31:37 +0300;2023-11-28 13:59:33 +0300;2023-11-28 14:29:24 +0300;36.656
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 14:53:13 +0300;2023-11-28 14:29:24 +0300;2023-11-28 14:30:26 +0300;1.594
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 14:53:54 +0300;2023-11-28 14:30:26 +0300;2023-11-28 14:44:32 +0300;20.27
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 15:30:03 +0300;2023-11-28 14:44:32 +0300;2023-11-28 15:28:47 +0300;54.346
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 15:48:54 +0300;2023-11-28 15:28:47 +0300;2023-11-28 15:28:58 +0300;0.277
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 15:59:30 +0300;2023-11-28 15:28:58 +0300;2023-11-28 15:36:39 +0300;10.58
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 15:59:30 +0300;2023-11-28 15:36:39 +0300;2023-11-28 15:58:44 +0300;27.113
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 16:19:33 +0300;2023-11-28 15:58:44 +0300;2023-11-28 15:59:25 +0300;1.108
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 16:23:03 +0300;2023-11-28 15:59:25 +0300;2023-11-28 16:22:45 +0300;30.258
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 16:39:06 +0300;2023-11-28 16:22:45 +0300;2023-11-28 16:37:47 +0300;19.672
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 17:29:00 +0300;2023-11-28 16:37:47 +0300;2023-11-28 16:39:07 +0300;1.826
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 17:32:58 +0300;2023-11-28 16:39:07 +0300;2023-11-28 17:31:58 +0300;64.885
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 17:50:20 +0300;2023-11-28 17:31:58 +0300;2023-11-28 17:32:18 +0300;0.554
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 17:59:16 +0300;2023-11-28 17:32:18 +0300;2023-11-28 17:40:02 +0300;9.491
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 18:27:31 +0300;2023-11-28 17:40:02 +0300;2023-11-28 18:26:31 +0300;57.072
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 18:43:01 +0300;2023-11-28 18:26:31 +0300;2023-11-28 18:40:55 +0300;21.512
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 19:18:13 +0300;2023-11-28 18:40:55 +0300;2023-11-28 18:44:54 +0300;6.289
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 19:18:13 +0300;2023-11-28 18:44:54 +0300;2023-11-28 19:18:00 +0300;40.647
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 19:35:42 +0300;2023-11-28 19:18:00 +0300;2023-11-28 19:18:10 +0300;0.209
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 19:38:01 +0300;2023-11-28 19:18:10 +0300;2023-11-28 19:30:44 +0300;19.246
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 19:53:38 +0300;2023-11-28 19:30:44 +0300;2023-11-28 19:37:52 +0300;8.894
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.6.1;<<HKDevice: 0x2837d3c50>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.6.1>;kcal;2023-11-28 19:54:14 +0300;2023-11-28 19:37:52 +0300;2023-11-28 19:52:21 +0300;18.521
